a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u
236,अङ्गीकारः,स्वीकृति,"सहमति, प्रतिज्ञा, जिम्मेदारी आदि"
237,अङ्गीकृतिः,स्वीकृति,"सहमति, प्रतिज्ञा, जिम्मेदारी आदि"
238,अङ्गीय,शरीर संबंधी
239,अङ्गुः,हाथ
240,अङ्गुरिः,"अंगुली, दे* अंगुलि"
241,अङ्गुरी,"अंगुली, दे* अंगुलि"
242,अङ्गुलः,अंगुली,अंगूठा नपुं* भी,"अंगुल भर की नाप जो ८ जौ के बराबर होती है, १२ अंगुलियों की एक 'वितस्ति' या बालिस्त और २४ अंगुलियों का एक 'हाथ' का नअप होता है नपुं* भी"
243,अङ्गुलिः,"अंगुली, पांचों अंगुलियों के नाम - अंगुष्ठ, तर्जनी, मध्यमा, अनामिका और कनिष्ठा या कनिष्ठिका हैं  पैर का पंजा - पांव की अंगुली कहलाती हैं","अंगूठा, पैर का अंगूठा",हाथी की सूंड की नोंक,"अंगुल, नाप विशेष"
244,अङ्गुली,अंगुली,"अंगूठा, पैर का अंगूठा",हाथी की सूंड की नोंक,"अंगुल, नाप विशेष"
245,अङ्गुरिः,अंगुली,"अंगूठा, पैर का अंगूठा",हाथी की सूंड की नोंक,"अंगुल, नाप विशेष"
